segment_id	start_time_seconds	end_time_seconds	label
0NvRnSZo_yw_0	0.564	1.234	/m/01d3sd
0NvRnSZo_yw_0	1.896	2.415	/m/01d3sd
0NvRnSZo_yw_0	6.546	7.546	/m/01d3sd
0NvRnSZo_yw_0	6.625	7.625	/m/01d3sd
0SrJ2zPEqLs_30000	5.99	6.99	/m/01d3sd
0SrJ2zPEqLs_30000	6.99	7.99	/m/01d3sd
0SrJ2zPEqLs_30000	7.99	8.99	/m/01d3sd
0SrJ2zPEqLs_30000	8.99	9.99	/m/01d3sd
0SrJ2zPEqLs_30000	9.0	10.0	/m/01d3sd
0VFkSevVAqw_30000	0.055	1.055	/m/01d3sd
0VFkSevVAqw_30000	0.339	1.339	/m/01d3sd
0VFkSevVAqw_30000	1.913	2.362	/m/01d3sd
0VFkSevVAqw_30000	2.827	3.827	/m/01d3sd
0VFkSevVAqw_30000	3.827	4.488	/m/01d3sd
0VFkSevVAqw_30000	4.961	5.291	/m/01d3sd
0VFkSevVAqw_30000	5.764	6.764	/m/01d3sd
0VFkSevVAqw_30000	6.764	7.386	/m/01d3sd
0VFkSevVAqw_30000	8.677	9.677	/m/01d3sd
0VFkSevVAqw_30000	9.0	10.0	/m/01d3sd
0WnknjrATdA_40000	0.923	1.726	/m/01d3sd
0WnknjrATdA_40000	2.701	3.496	/m/01d3sd
0WnknjrATdA_40000	4.679	5.529	/m/01d3sd
0WnknjrATdA_40000	6.497	7.355	/m/01d3sd
0WnknjrATdA_40000	8.344	9.139	/m/01d3sd
0mgIsS0wKro_30000	0.512	1.512	/m/01d3sd
0mgIsS0wKro_30000	1.512	2.164	/m/01d3sd
0mgIsS0wKro_30000	3.956	4.956	/m/01d3sd
0mgIsS0wKro_30000	4.956	5.851	/m/01d3sd
0mgIsS0wKro_30000	7.593	8.593	/m/01d3sd
0mgIsS0wKro_30000	8.593	9.539	/m/01d3sd
0uuCpTLL594_27000	1.727	2.727	/m/01d3sd
0uuCpTLL594_27000	2.727	3.397	/m/01d3sd
1HQiWO_XJ6M_1000	2.137	3.137	/m/01d3sd
1HQiWO_XJ6M_1000	2.278	3.278	/m/01d3sd
1JNYLJtHR5U_30000	0.0	1.0	/m/01d3sd
1JNYLJtHR5U_30000	0.303	1.303	/m/01d3sd
1JNYLJtHR5U_30000	5.598	6.598	/m/01d3sd
1JNYLJtHR5U_30000	6.598	7.364	/m/01d3sd
1XTHCpBJLFQ_40000	0.0	1.0	/m/01d3sd
1XTHCpBJLFQ_40000	1.0	1.633	/m/01d3sd
1XTHCpBJLFQ_40000	1.776	2.776	/m/01d3sd
1XTHCpBJLFQ_40000	2.141	3.141	/m/01d3sd
1XTHCpBJLFQ_40000	3.589	4.589	/m/01d3sd
1XTHCpBJLFQ_40000	4.589	5.589	/m/01d3sd
1XTHCpBJLFQ_40000	4.598	5.598	/m/01d3sd
1XTHCpBJLFQ_40000	5.749	6.749	/m/01d3sd
1XTHCpBJLFQ_40000	6.156	7.156	/m/01d3sd
1XTHCpBJLFQ_40000	7.502	8.502	/m/01d3sd
1XTHCpBJLFQ_40000	8.502	9.368	/m/01d3sd
1XTHCpBJLFQ_40000	9.609	10.0	/m/01d3sd
1YoChLI2bkg_10000	0.0	0.354	/m/01d3sd
1YoChLI2bkg_10000	1.913	2.913	/m/01d3sd
1YoChLI2bkg_10000	2.913	3.598	/m/01d3sd
1YoChLI2bkg_10000	5.48	6.48	/m/01d3sd
1YoChLI2bkg_10000	5.83	6.83	/m/01d3sd
1YoChLI2bkg_10000	8.362	9.362	/m/01d3sd
1YoChLI2bkg_10000	9.362	10.0	/m/01d3sd
1aGAirBjaNg_7000	1.331	2.26	/m/01d3sd
1aGAirBjaNg_7000	5.3	5.622	/m/01d3sd
1bOXPrzHVlc_70000	0.0	1.0	/m/01d3sd
1bOXPrzHVlc_70000	0.321	1.321	/m/01d3sd
1bOXPrzHVlc_70000	3.239	4.239	/m/01d3sd
1bOXPrzHVlc_70000	4.239	4.88	/m/01d3sd
1bOXPrzHVlc_70000	6.951	7.951	/m/01d3sd
1bOXPrzHVlc_70000	7.951	8.576	/m/01d3sd
1fZj2Z3lAfc_10000	0.469	1.469	/m/01d3sd
1fZj2Z3lAfc_10000	0.935	1.935	/m/01d3sd
1fZj2Z3lAfc_10000	3.883	4.883	/m/01d3sd
1fZj2Z3lAfc_10000	3.956	4.956	/m/01d3sd
1fZj2Z3lAfc_10000	6.836	7.836	/m/01d3sd
1fZj2Z3lAfc_10000	6.882	7.882	/m/01d3sd
1fZj2Z3lAfc_10000	9.538	10.0	/m/01d3sd
1nNO8Ql6rbY_210000	0.363	0.769	/m/07q0yl5
1ybFpI3FFX4_210000	1.256	1.752	/m/01d3sd
2-2XyMKd2DI_30000	0.714	1.714	/m/01d3sd
2-2XyMKd2DI_30000	1.714	2.432	/m/01d3sd
2-2XyMKd2DI_30000	5.63	6.63	/m/01d3sd
2-2XyMKd2DI_30000	6.63	7.454	/m/01d3sd
25LXKz3wBrk_10000	0.0	1.0	/m/01d3sd
25LXKz3wBrk_10000	1.0	2.0	/m/01d3sd
25LXKz3wBrk_10000	1.41	2.41	/m/01d3sd
25LXKz3wBrk_10000	2.727	3.727	/m/01d3sd
25LXKz3wBrk_10000	3.727	4.727	/m/01d3sd
25LXKz3wBrk_10000	4.727	5.416	/m/01d3sd
25LXKz3wBrk_10000	8.34	9.34	/m/01d3sd
25LXKz3wBrk_10000	9.34	10.0	/m/01d3sd
2C39wkiTRd0_30000	0.774	1.774	/m/01d3sd
2C39wkiTRd0_30000	1.132	2.132	/m/01d3sd
2C39wkiTRd0_30000	4.813	5.813	/m/01d3sd
2C39wkiTRd0_30000	5.185	6.185	/m/01d3sd
2C39wkiTRd0_30000	9.552	10.0	/m/01d3sd
2IIvxnxWZ74_50000	0.0	1.0	/m/01d3sd
2IIvxnxWZ74_50000	1.0	2.0	/m/01d3sd
2IIvxnxWZ74_50000	2.0	3.0	/m/01d3sd
2IIvxnxWZ74_50000	3.0	4.0	/m/01d3sd
2IIvxnxWZ74_50000	4.0	5.0	/m/01d3sd
2IIvxnxWZ74_50000	5.0	6.0	/m/01d3sd
2IIvxnxWZ74_50000	6.0	7.0	/m/01d3sd
2IIvxnxWZ74_50000	6.398	7.398	/m/01d3sd
2IIvxnxWZ74_50000	8.803	9.591	/m/01d3sd
2JMeT79Jyh8_80000	0.4	1.4	/m/01d3sd
2JMeT79Jyh8_80000	1.4	2.286	/m/01d3sd
2JMeT79Jyh8_80000	3.992	4.992	/m/01d3sd
2JMeT79Jyh8_80000	4.992	5.992	/m/01d3sd
2JMeT79Jyh8_80000	5.048	6.048	/m/01d3sd
2JMeT79Jyh8_80000	7.612	8.612	/m/01d3sd
2JMeT79Jyh8_80000	8.612	9.612	/m/01d3sd
2JMeT79Jyh8_80000	8.685	9.685	/m/01d3sd
2KAXiIYmv54_80000	0.0	0.973	/m/01d3sd
2KAXiIYmv54_80000	2.464	3.464	/m/01d3sd
2KAXiIYmv54_80000	2.825	3.825	/m/01d3sd
2KAXiIYmv54_80000	5.124	5.639	/m/01d3sd
2ZnpFP5QXp8_50000	0.0	1.0	/m/01d3sd
2ZnpFP5QXp8_50000	1.0	2.0	/m/01d3sd
2ZnpFP5QXp8_50000	2.0	3.0	/m/01d3sd
2ZnpFP5QXp8_50000	3.0	4.0	/m/01d3sd
2ZnpFP5QXp8_50000	4.0	5.0	/m/01d3sd
2ZnpFP5QXp8_50000	5.0	6.0	/m/01d3sd
2ZnpFP5QXp8_50000	6.0	7.0	/m/01d3sd
2ZnpFP5QXp8_50000	7.0	8.0	/m/01d3sd
2ZnpFP5QXp8_50000	8.0	9.0	/m/01d3sd
2ZnpFP5QXp8_50000	9.0	10.0	/m/01d3sd
2bcpaKT6FiY_0	0.052	0.197	/m/01d3sd
2bcpaKT6FiY_0	2.659	3.659	/m/01d3sd
2bcpaKT6FiY_0	3.659	4.659	/m/01d3sd
2bcpaKT6FiY_0	3.72	4.72	/m/01d3sd
2bcpaKT6FiY_0	8.066	9.066	/m/01d3sd
2bcpaKT6FiY_0	9.066	10.0	/m/01d3sd
2iwKe2kO6mo_30000	7.013	8.013	/m/01d3sd
2iwKe2kO6mo_30000	8.013	8.636	/m/01d3sd
2ob8FzY4OZ0_30000	0.0	0.315	/m/07q0yl5
2ob8FzY4OZ0_30000	1.752	2.752	/m/07q0yl5
2ob8FzY4OZ0_30000	1.957	2.957	/m/07q0yl5
2ob8FzY4OZ0_30000	3.8	4.609	/m/07q0yl5
2ob8FzY4OZ0_30000	5.543	6.359	/m/07q0yl5
2pdnlXllNZk_80000	1.076	2.076	/m/01d3sd
2pdnlXllNZk_80000	2.076	3.076	/m/01d3sd
2pdnlXllNZk_80000	2.364	3.364	/m/01d3sd
2pdnlXllNZk_80000	4.416	5.416	/m/01d3sd
2pdnlXllNZk_80000	5.416	6.416	/m/01d3sd
2pdnlXllNZk_80000	5.485	6.485	/m/01d3sd
2pdnlXllNZk_80000	7.804	8.804	/m/01d3sd
2pdnlXllNZk_80000	8.804	9.804	/m/01d3sd
2pdnlXllNZk_80000	9.0	10.0	/m/01d3sd
2rM5rZ4wTn8_40000	0.0	1.0	/m/01d3sd
2rM5rZ4wTn8_40000	1.0	2.0	/m/01d3sd
2rM5rZ4wTn8_40000	2.0	2.686	/m/01d3sd
2rM5rZ4wTn8_40000	3.838	4.838	/m/01d3sd
2rM5rZ4wTn8_40000	4.838	5.508	/m/01d3sd
31jKxU1mKAw_40000	0.0	1.0	/m/01d3sd
31jKxU1mKAw_40000	1.0	1.788	/m/01d3sd
31jKxU1mKAw_40000	3.531	4.531	/m/01d3sd
31jKxU1mKAw_40000	4.531	5.342	/m/01d3sd
31jKxU1mKAw_40000	7.867	8.867	/m/01d3sd
31jKxU1mKAw_40000	8.867	9.867	/m/01d3sd
31jKxU1mKAw_40000	8.879	9.879	/m/01d3sd
34LwyZPAamw_160000	8.545	9.545	/m/01d3sd
34LwyZPAamw_160000	9.0	10.0	/m/01d3sd
399Vssvn81k_40000	2.159	3.159	/m/01d3sd
399Vssvn81k_40000	2.601	3.601	/m/01d3sd
399Vssvn81k_40000	5.551	6.551	/m/01d3sd
399Vssvn81k_40000	5.888	6.888	/m/01d3sd
399Vssvn81k_40000	8.82	9.82	/m/01d3sd
399Vssvn81k_40000	9.0	10.0	/m/01d3sd
3U7MgfDTL7Q_130000	0.0	1.0	/m/01d3sd
3U7MgfDTL7Q_130000	0.143	1.143	/m/01d3sd
3U7MgfDTL7Q_130000	1.988	2.988	/m/01d3sd
3U7MgfDTL7Q_130000	2.125	3.125	/m/01d3sd
3U7MgfDTL7Q_130000	4.059	5.059	/m/01d3sd
3U7MgfDTL7Q_130000	5.059	5.611	/m/01d3sd
3U7MgfDTL7Q_130000	6.269	7.269	/m/01d3sd
3U7MgfDTL7Q_130000	6.398	7.398	/m/01d3sd
3U7MgfDTL7Q_130000	7.755	8.755	/m/01d3sd
3U7MgfDTL7Q_130000	8.201	9.201	/m/01d3sd
3U7MgfDTL7Q_130000	9.347	10.0	/m/01d3sd
3a-Yo8NApp4_40000	1.354	2.354	/m/01d3sd
3a-Yo8NApp4_40000	2.354	2.946	/m/01d3sd
3a-Yo8NApp4_40000	5.253	5.838	/m/01d3sd
3a-Yo8NApp4_40000	6.748	7.479	/m/01d3sd
3a-Yo8NApp4_40000	9.81	10.0	/m/01d3sd
3cwJLv-D_hI_20000	0.0	1.0	/m/01d3sd
3cwJLv-D_hI_20000	0.234	1.234	/m/01d3sd
3cwJLv-D_hI_20000	2.154	3.154	/m/01d3sd
3cwJLv-D_hI_20000	2.295	3.295	/m/01d3sd
3cwJLv-D_hI_20000	4.354	5.354	/m/01d3sd
3cwJLv-D_hI_20000	4.518	5.518	/m/01d3sd
3cwJLv-D_hI_20000	6.543	7.543	/m/01d3sd
3cwJLv-D_hI_20000	6.788	7.788	/m/01d3sd
3cwJLv-D_hI_20000	8.813	9.813	/m/01d3sd
3cwJLv-D_hI_20000	9.0	10.0	/m/01d3sd
3dcKjAn4U6w_10000	0.008	0.759	/m/01d3sd
3dcKjAn4U6w_10000	2.158	3.158	/m/01d3sd
3dcKjAn4U6w_10000	3.158	3.984	/m/01d3sd
3dcKjAn4U6w_10000	5.31	6.31	/m/01d3sd
3dcKjAn4U6w_10000	6.31	7.254	/m/01d3sd
3dcKjAn4U6w_10000	8.469	9.469	/m/01d3sd
3dcKjAn4U6w_10000	9.469	10.0	/m/01d3sd
3fbmK7ru-2E_70000	0.573	1.573	/m/01d3sd
3fbmK7ru-2E_70000	1.573	2.573	/m/01d3sd
3fbmK7ru-2E_70000	2.573	3.547	/m/01d3sd
3fbmK7ru-2E_70000	5.489	6.489	/m/01d3sd
3fbmK7ru-2E_70000	6.489	7.489	/m/01d3sd
3fbmK7ru-2E_70000	7.489	8.489	/m/01d3sd
3fbmK7ru-2E_70000	7.966	8.966	/m/01d3sd
3iKEm4hSO3A_40000	1.109	2.109	/m/01d3sd
3iKEm4hSO3A_40000	1.314	2.314	/m/01d3sd
3iKEm4hSO3A_40000	4.151	5.151	/m/01d3sd
3iKEm4hSO3A_40000	4.363	5.363	/m/01d3sd
3iKEm4hSO3A_40000	7.31	8.31	/m/01d3sd
3iKEm4hSO3A_40000	7.742	8.742	/m/01d3sd
3j0W67ZPNWs_0	0.156	1.156	/m/01d3sd
3j0W67ZPNWs_0	1.156	1.684	/m/01d3sd
3j0W67ZPNWs_0	5.315	6.315	/m/01d3sd
3j0W67ZPNWs_0	6.315	6.981	/m/01d3sd
3j0W67ZPNWs_0	9.755	10.0	/m/01d3sd
3kJmzZDyCVs_10000	0.0	1.0	/m/01d3sd
3kJmzZDyCVs_10000	0.412	1.412	/m/01d3sd
3kJmzZDyCVs_10000	3.076	4.076	/m/01d3sd
3kJmzZDyCVs_10000	4.076	4.622	/m/01d3sd
3kJmzZDyCVs_10000	6.168	7.168	/m/01d3sd
3kJmzZDyCVs_10000	6.619	7.619	/m/01d3sd
3kJmzZDyCVs_10000	9.715	10.0	/m/01d3sd
3lbJzkctdDM_30000	0.154	1.14	/m/01d3sd
3lbJzkctdDM_30000	2.586	3.586	/m/01d3sd
3lbJzkctdDM_30000	3.586	4.11	/m/01d3sd
3lbJzkctdDM_30000	5.749	6.749	/m/01d3sd
3lbJzkctdDM_30000	6.749	7.298	/m/01d3sd
3lbJzkctdDM_30000	8.924	9.924	/m/01d3sd
3lbJzkctdDM_30000	9.0	10.0	/m/01d3sd
40GvrkNyQR8_20000	1.002	2.002	/m/01d3sd
40GvrkNyQR8_20000	2.002	3.002	/m/01d3sd
40GvrkNyQR8_20000	3.002	3.719	/m/01d3sd
40GvrkNyQR8_20000	5.759	6.759	/m/01d3sd
40GvrkNyQR8_20000	6.759	7.759	/m/01d3sd
40GvrkNyQR8_20000	6.938	7.938	/m/01d3sd
4AOaHKXHyM0_20000	1.646	2.646	/m/07q0yl5
4AOaHKXHyM0_20000	2.646	3.369	/m/07q0yl5
4AOaHKXHyM0_20000	4.815	5.815	/m/07q0yl5
4AOaHKXHyM0_20000	5.815	6.618	/m/07q0yl5
4AOaHKXHyM0_20000	8.178	9.178	/m/07q0yl5
4AOaHKXHyM0_20000	9.178	9.867	/m/07q0yl5
4Dgsprnpcdg_0	1.28	2.28	/m/01d3sd
4Dgsprnpcdg_0	1.762	2.762	/m/01d3sd
4Dgsprnpcdg_0	4.801	5.801	/m/01d3sd
4Dgsprnpcdg_0	5.208	6.208	/m/01d3sd
4Dgsprnpcdg_0	7.515	8.515	/m/01d3sd
4Dgsprnpcdg_0	8.515	9.515	/m/01d3sd
4Dgsprnpcdg_0	8.793	9.793	/m/01d3sd
4Hd_qTtDWTU_110000	0.0	1.0	/m/01d3sd
4Hd_qTtDWTU_110000	0.036	1.036	/m/01d3sd
4Hd_qTtDWTU_110000	3.795	4.795	/m/01d3sd
4Hd_qTtDWTU_110000	4.795	5.763	/m/01d3sd
4Hd_qTtDWTU_110000	9.127	10.0	/m/01d3sd
4K7j41NMsoI_10000	6.061	6.776	/m/07q0yl5
4M8CFX38RpQ_30000	8.583	9.583	/m/01d3sd
4M8CFX38RpQ_30000	9.0	10.0	/m/01d3sd
4WkuPkkSCG0_100000	1.457	2.102	/m/07q0yl5
4_C20Dw7G_4_10000	5.972	6.972	/m/01d3sd
4_C20Dw7G_4_10000	6.09	7.09	/m/01d3sd
4_C20Dw7G_4_10000	8.778	9.656	/m/01d3sd
4hxX-BPWQGY_0	0.053	1.053	/m/01d3sd
4hxX-BPWQGY_0	1.053	2.053	/m/01d3sd
4hxX-BPWQGY_0	1.122	2.122	/m/01d3sd
4hxX-BPWQGY_0	4.898	5.898	/m/01d3sd
4hxX-BPWQGY_0	5.898	6.898	/m/01d3sd
4hxX-BPWQGY_0	5.938	6.938	/m/01d3sd
4izHKEKHmWU_90000	7.953	8.953	/m/01d3sd
4izHKEKHmWU_90000	8.953	9.575	/m/01d3sd
59MqKY5md9w_20000	0.0	0.896	/m/01d3sd
5EboRT7Dcaw_90000	1.419	2.419	/m/01d3sd
5EboRT7Dcaw_90000	2.419	3.419	/m/01d3sd
5EboRT7Dcaw_90000	2.442	3.442	/m/01d3sd
5EboRT7Dcaw_90000	5.854	6.854	/m/01d3sd
5EboRT7Dcaw_90000	6.854	7.706	/m/01d3sd
5ICrq2XZjKo_20000	9.583	10.0	/m/01d3sd
5h6SXrBajvs_60000	5.944	6.193	/m/07q0yl5
5m41xxZTSLY_0	0.019	0.61	/m/01d3sd
5m41xxZTSLY_0	3.324	4.324	/m/01d3sd
5m41xxZTSLY_0	3.376	4.376	/m/01d3sd
5m41xxZTSLY_0	7.577	8.479	/m/01d3sd
5qNwRM09NSk_4000	0.623	1.589	/m/07q0yl5
5qNwRM09NSk_4000	2.085	3.085	/m/07q0yl5
5qNwRM09NSk_4000	2.125	3.125	/m/07q0yl5
5qNwRM09NSk_4000	3.344	3.596	/m/07q0yl5
5qNwRM09NSk_4000	4.197	4.546	/m/07q0yl5
5qNwRM09NSk_4000	4.896	5.651	/m/07q0yl5
61X1X_LmORw_90000	0.526	0.786	/m/01d3sd
6E55m6z8nmY_220000	0.835	1.835	/m/01d3sd
6E55m6z8nmY_220000	1.323	2.323	/m/01d3sd
6E55m6z8nmY_220000	3.26	4.26	/m/01d3sd
6E55m6z8nmY_220000	3.654	4.654	/m/01d3sd
6E55m6z8nmY_220000	5.654	6.654	/m/01d3sd
6E55m6z8nmY_220000	5.953	6.953	/m/01d3sd
6E55m6z8nmY_220000	8.189	9.11	/m/01d3sd
6E55m6z8nmY_220000	9.283	9.433	/m/01d3sd
6HPId1u-PRc_60000	7.759	8.166	/m/07q0yl5
6OYnVK1T8vo_50000	0.0	1.0	/m/01d3sd
6OYnVK1T8vo_50000	1.0	2.0	/m/01d3sd
6OYnVK1T8vo_50000	1.459	2.459	/m/01d3sd
6OYnVK1T8vo_50000	2.8	3.8	/m/01d3sd
6OYnVK1T8vo_50000	2.832	3.832	/m/01d3sd
6OYnVK1T8vo_50000	4.051	5.051	/m/01d3sd
6OYnVK1T8vo_50000	5.051	6.051	/m/01d3sd
6OYnVK1T8vo_50000	6.051	7.051	/m/01d3sd
6OYnVK1T8vo_50000	7.051	7.95	/m/01d3sd
6OYnVK1T8vo_50000	9.031	10.0	/m/01d3sd
6h8x8NBok0o_30000	3.406	4.406	/m/01d3sd
6h8x8NBok0o_30000	4.406	5.122	/m/01d3sd
6h8x8NBok0o_30000	6.927	7.927	/m/01d3sd
6h8x8NBok0o_30000	7.412	8.412	/m/01d3sd
6ipDwi_KdlE_40000	1.121	2.121	/m/01d3sd
6ipDwi_KdlE_40000	2.121	2.87	/m/01d3sd
6ipDwi_KdlE_40000	6.435	7.435	/m/01d3sd
6ipDwi_KdlE_40000	7.435	8.019	/m/01d3sd
6p4YV8ISD1k_250000	6.85	7.85	/m/07q0yl5
6p4YV8ISD1k_250000	7.047	8.047	/m/07q0yl5
6wcVDVP0rio_60000	4.346	5.346	/m/01d3sd
6wcVDVP0rio_60000	5.346	6.346	/m/01d3sd
6wcVDVP0rio_60000	6.346	6.898	/m/01d3sd
6xdLGyrbtJM_0	0.0	1.0	/m/01d3sd
6xdLGyrbtJM_0	0.219	1.219	/m/01d3sd
6xdLGyrbtJM_0	3.777	4.777	/m/01d3sd
6xdLGyrbtJM_0	4.777	5.335	/m/01d3sd
6xdLGyrbtJM_0	8.42	9.42	/m/01d3sd
6xdLGyrbtJM_0	8.594	9.594	/m/01d3sd
6yYCjyan-VY_20000	2.709	3.102	/m/07q0yl5
71iXgJIvlTg_80000	0.278	0.876	/m/01d3sd
71iXgJIvlTg_80000	2.87	3.742	/m/01d3sd
72uM_Wz4ItI_10000	0.0	0.886	/m/01d3sd
72uM_Wz4ItI_10000	1.047	2.047	/m/01d3sd
72uM_Wz4ItI_10000	1.379	2.379	/m/01d3sd
72uM_Wz4ItI_10000	2.54	3.54	/m/01d3sd
72uM_Wz4ItI_10000	2.632	3.632	/m/01d3sd
72uM_Wz4ItI_10000	3.989	4.83	/m/01d3sd
72uM_Wz4ItI_10000	5.009	6.009	/m/01d3sd
72uM_Wz4ItI_10000	5.19	6.19	/m/01d3sd
72uM_Wz4ItI_10000	6.682	7.442	/m/01d3sd
72uM_Wz4ItI_10000	7.621	8.621	/m/01d3sd
72uM_Wz4ItI_10000	7.801	8.801	/m/01d3sd
72uM_Wz4ItI_10000	9.07	10.0	/m/01d3sd
74w7axBmknQ_13000	0.0	0.878	/m/07q0yl5
74w7axBmknQ_13000	5.793	6.793	/m/07q0yl5
74w7axBmknQ_13000	6.793	7.793	/m/07q0yl5
74w7axBmknQ_13000	7.793	8.419	/m/07q0yl5
7LVjivoNNzk_0	9.016	10.0	/m/01d3sd
7PnbaD9fIjs_180000	9.016	10.0	/m/01d3sd
7asxHxnNk4Y_0	0.661	1.661	/m/01d3sd
7asxHxnNk4Y_0	1.661	2.646	/m/01d3sd
7asxHxnNk4Y_0	5.008	6.008	/m/01d3sd
7asxHxnNk4Y_0	6.008	6.803	/m/01d3sd
7asxHxnNk4Y_0	9.11	10.0	/m/01d3sd
7gllf7x8Ktw_0	1.311	2.311	/m/01d3sd
7gllf7x8Ktw_0	2.311	3.145	/m/01d3sd
7gllf7x8Ktw_0	4.345	5.345	/m/01d3sd
7gllf7x8Ktw_0	5.345	6.267	/m/01d3sd
7gllf7x8Ktw_0	7.769	8.769	/m/01d3sd
7gllf7x8Ktw_0	8.769	9.595	/m/01d3sd
81xMhkd8lCI_40000	1.005	2.005	/m/01d3sd
81xMhkd8lCI_40000	2.005	2.802	/m/01d3sd
81xMhkd8lCI_40000	4.203	5.203	/m/01d3sd
81xMhkd8lCI_40000	5.203	6.203	/m/01d3sd
81xMhkd8lCI_40000	5.676	6.676	/m/01d3sd
81xMhkd8lCI_40000	7.304	7.672	/m/01d3sd
81xMhkd8lCI_40000	9.14	9.459	/m/01d3sd
8IfmSpOxs4g_10000	8.433	9.433	/m/01d3sd
8IfmSpOxs4g_10000	8.565	9.565	/m/01d3sd
8kNDCLtz8bY_80000	0.015	0.692	/m/01d3sd
8kNDCLtz8bY_80000	1.561	2.548	/m/01d3sd
8kNDCLtz8bY_80000	3.55	4.55	/m/01d3sd
8kNDCLtz8bY_80000	3.558	4.558	/m/01d3sd
8kNDCLtz8bY_80000	5.339	6.339	/m/01d3sd
8kNDCLtz8bY_80000	5.525	6.525	/m/01d3sd
8kNDCLtz8bY_80000	7.504	8.432	/m/01d3sd
8uAakw-p9Sc_0	1.061	2.061	/m/01d3sd
8uAakw-p9Sc_0	1.109	2.109	/m/01d3sd
8uAakw-p9Sc_0	3.669	4.669	/m/01d3sd
8uAakw-p9Sc_0	4.669	5.188	/m/01d3sd
8uAakw-p9Sc_0	6.8	7.8	/m/01d3sd
8uAakw-p9Sc_0	6.927	7.927	/m/01d3sd
8uDXjGqs7ro_50000	0.0	0.51	/m/01d3sd
8uDXjGqs7ro_50000	3.524	4.524	/m/01d3sd
8uDXjGqs7ro_50000	3.58	4.58	/m/01d3sd
8uDXjGqs7ro_50000	6.83	7.83	/m/01d3sd
8uDXjGqs7ro_50000	7.83	8.721	/m/01d3sd
8xNysLOy6mw_30000	9.693	10.0	/m/07q0yl5
976uMf7bXHs_0	0.0	1.0	/m/07q0yl5
976uMf7bXHs_0	1.0	1.695	/m/07q0yl5
976uMf7bXHs_0	2.047	2.773	/m/07q0yl5
976uMf7bXHs_0	3.244	4.184	/m/07q0yl5
9TxVsZjXCVM_10000	7.197	8.197	/m/01d3sd
9TxVsZjXCVM_10000	7.606	8.606	/m/01d3sd
9dMQJcZcD5I_0	2.299	3.299	/m/01d3sd
9dMQJcZcD5I_0	2.61	3.61	/m/01d3sd
9dMQJcZcD5I_0	3.872	4.872	/m/01d3sd
9dMQJcZcD5I_0	4.872	5.872	/m/01d3sd
9dMQJcZcD5I_0	5.04	6.04	/m/01d3sd
9dMQJcZcD5I_0	7.089	7.561	/m/01d3sd
