segment_id	start_time_seconds	end_time_seconds	label
-SrSQMT6MKY_310000	9.465	10.0	/m/032s66
-SrSQMT6MKY_310000	1.772	2.543	/m/04zjc
-St4RzpZAEQ_1000	1.403	2.037	/m/032s66
-Th_4dhrDaM_9000	4.228	6.798	/m/04zjc
-TyaOHEL30U_17000	0.639	1.531	/m/04zjc
-TyaOHEL30U_17000	2.964	3.856	/m/04zjc
-TyaOHEL30U_17000	5.275	6.133	/m/04zjc
-TyaOHEL30U_17000	7.553	8.424	/m/04zjc
-Wdl7u29-O4_60000	0.03	1.819	/m/032s66
-Wdl7u29-O4_60000	3.874	4.367	/m/032s66
-Wdl7u29-O4_60000	4.448	10.0	/m/032s66
-cLpSJwE8n4_440000	3.52	6.732	/m/032s66
-cWrzrfVdMQ_250000	7.834	8.018	/m/073cg4
-gqN3xq05ns_10000	0.028	0.783	/m/032s66
-gqN3xq05ns_10000	2.301	3.406	/m/032s66
-gqN3xq05ns_10000	4.204	5.085	/m/032s66
-grLCHgR6WI_0	1.135	2.805	/m/032s66
-grLCHgR6WI_0	3.279	3.864	/m/032s66
-keIdqTx8eU_390000	0.0	0.815	/m/032s66
-keIdqTx8eU_390000	2.154	3.097	/m/032s66
-mGX2wYBZlY_70000	8.774	8.999	/m/032s66
-mGX2wYBZlY_70000	9.722	10.0	/m/032s66
-nWPtX5YPR8_20000	0.857	1.068	/m/032s66
-q5KdVI7r-Y_60000	1.714	2.093	/m/032s66
-q5KdVI7r-Y_60000	7.35	7.718	/m/032s66
-q6yZrbbjck_490000	0.239	0.654	/m/032s66
-q6yZrbbjck_490000	0.854	1.172	/m/032s66
-q6yZrbbjck_490000	1.318	1.684	/m/032s66
-q6yZrbbjck_490000	1.981	2.293	/m/032s66
-q6yZrbbjck_490000	2.41	2.749	/m/032s66
-q6yZrbbjck_490000	2.915	3.247	/m/032s66
-q6yZrbbjck_490000	3.385	3.697	/m/032s66
-q6yZrbbjck_490000	3.973	4.34	/m/032s66
-q6yZrbbjck_490000	4.464	4.962	/m/032s66
-q6yZrbbjck_490000	5.114	5.564	/m/032s66
-q6yZrbbjck_490000	5.737	6.186	/m/032s66
-q6yZrbbjck_490000	9.492	10.0	/m/032s66
-r_UBIIqEBA_30000	0.119	0.322	/m/032s66
-r_UBIIqEBA_30000	0.607	0.964	/m/032s66
-r_UBIIqEBA_30000	1.102	1.24	/m/032s66
-r_UBIIqEBA_30000	1.338	1.492	/m/032s66
-r_UBIIqEBA_30000	1.654	1.752	/m/032s66
-r_UBIIqEBA_30000	1.882	2.02	/m/032s66
-r_UBIIqEBA_30000	2.166	2.54	/m/032s66
-r_UBIIqEBA_30000	2.702	3.888	/m/032s66
-r_UBIIqEBA_30000	4.1	4.839	/m/032s66
-r_UBIIqEBA_30000	5.074	5.351	/m/032s66
-r_UBIIqEBA_30000	5.724	5.887	/m/032s66
-r_UBIIqEBA_30000	6.082	7.276	/m/032s66
-r_UBIIqEBA_30000	7.406	7.479	/m/032s66
-r_UBIIqEBA_30000	7.633	7.836	/m/032s66
-r_UBIIqEBA_30000	8.064	8.194	/m/032s66
-r_UBIIqEBA_30000	8.381	9.25	/m/032s66
-r_UBIIqEBA_30000	9.421	10.0	/m/032s66
-tTa_HJD4iM_7000	1.88	3.328	/m/032s66
-uD7JieBomY_400000	4.033	4.492	/m/032s66
-uD7JieBomY_400000	7.239	7.946	/m/032s66
-uD7JieBomY_400000	8.962	9.511	/m/032s66
-wW0vFmhpm8_80000	2.026	2.455	/m/032s66
-wW0vFmhpm8_80000	4.082	4.439	/m/032s66
-xI37LC4NkY_0	4.114	4.941	/m/032s66
-xI37LC4NkY_0	5.652	6.42	/m/032s66
-xI37LC4NkY_0	7.167	7.87	/m/032s66
-xI37LC4NkY_0	8.602	9.253	/m/032s66
-y94d462nOQ_200000	0.062	0.314	/m/032s66
-y94d462nOQ_200000	0.525	1.029	/m/032s66
-y94d462nOQ_200000	1.273	1.955	/m/032s66
-y94d462nOQ_200000	2.183	2.426	/m/032s66
-y94d462nOQ_200000	2.589	2.889	/m/032s66
-y94d462nOQ_200000	3.174	3.539	/m/032s66
-y94d462nOQ_200000	3.726	4.002	/m/032s66
-y94d462nOQ_200000	4.189	4.392	/m/032s66
-y94d462nOQ_200000	4.571	4.896	/m/032s66
-y94d462nOQ_200000	5.099	5.424	/m/032s66
-y94d462nOQ_200000	5.586	6.204	/m/032s66
-y94d462nOQ_200000	6.342	6.626	/m/032s66
-y94d462nOQ_200000	6.845	7.113	/m/032s66
-y94d462nOQ_200000	7.276	8.056	/m/032s66
-y94d462nOQ_200000	8.283	9.104	/m/032s66
-y94d462nOQ_200000	9.266	9.518	/m/032s66
-y94d462nOQ_200000	9.648	9.916	/m/032s66
-z7J3PfyT8o_10000	0.0	0.567	/m/032s66
-z7J3PfyT8o_10000	1.887	2.567	/m/032s66
-z7J3PfyT8o_10000	4.622	5.639	/m/032s66
-z7J3PfyT8o_10000	7.385	8.313	/m/032s66
00wo3ZuR2jY_300000	0.732	0.913	/m/032s66
00wo3ZuR2jY_300000	1.803	3.283	/m/04zjc
00wo3ZuR2jY_300000	4.071	4.913	/m/04zjc
00wo3ZuR2jY_300000	5.945	6.433	/m/04zjc
00wo3ZuR2jY_300000	8.331	9.047	/m/04zjc
00wo3ZuR2jY_300000	9.283	9.409	/m/032s66
00wo3ZuR2jY_300000	9.52	10.0	/m/032s66
02NhRyu_KUk_30000	0.898	1.512	/m/032s66
02NhRyu_KUk_30000	1.701	1.984	/m/032s66
02NhRyu_KUk_30000	2.228	2.575	/m/032s66
02NhRyu_KUk_30000	2.921	3.425	/m/032s66
02NhRyu_KUk_30000	7.024	7.252	/m/032s66
02NhRyu_KUk_30000	7.457	7.575	/m/032s66
02NhRyu_KUk_30000	7.701	7.819	/m/032s66
02NhRyu_KUk_30000	7.929	8.087	/m/032s66
02NhRyu_KUk_30000	8.362	8.756	/m/032s66
02NhRyu_KUk_30000	9.22	9.465	/m/032s66
02NhRyu_KUk_30000	9.748	9.961	/m/032s66
03W1CWq5nz4_30000	7.079	8.606	/m/032s66
03nvqcW4vKw_21000	1.983	3.427	/m/04zjc
03nvqcW4vKw_21000	5.138	6.576	/m/04zjc
052BOxtN3G0_130000	2.636	3.572	/m/032s66
052BOxtN3G0_130000	3.77	4.735	/m/032s66
052BOxtN3G0_130000	4.919	6.039	/m/032s66
06-g5jz-OGc_20000	1.008	4.48	/m/04zjc
08U71rh7cDw_5000	0.297	1.058	/m/032s66
08U71rh7cDw_5000	1.448	1.958	/m/032s66
08U71rh7cDw_5000	2.357	3.657	/m/032s66
08U71rh7cDw_5000	4.594	4.882	/m/032s66
08U71rh7cDw_5000	5.141	5.67	/m/032s66
08U71rh7cDw_5000	6.125	6.719	/m/032s66
09EElCe7ccg_0	0.589	0.807	/m/032s66
09EElCe7ccg_0	0.986	1.165	/m/032s66
09EElCe7ccg_0	7.964	8.707	/m/032s66
09EElCe7ccg_0	9.296	10.0	/m/032s66
0AGKre_70n8_140000	0.135	2.319	/m/04zjc
0CllHEDwzRU_280000	8.69	9.097	/m/073cg4
0DVaGk7qRpg_10000	0.0	0.203	/m/032s66
0DVaGk7qRpg_10000	0.346	0.647	/m/032s66
0DVaGk7qRpg_10000	0.783	1.099	/m/032s66
0DVaGk7qRpg_10000	1.219	1.512	/m/032s66
0DVaGk7qRpg_10000	1.768	2.077	/m/032s66
0DVaGk7qRpg_10000	2.965	3.303	/m/032s66
0DVaGk7qRpg_10000	6.2	6.479	/m/032s66
0DVaGk7qRpg_10000	6.915	7.186	/m/032s66
0DVaGk7qRpg_10000	7.344	7.63	/m/032s66
0DVaGk7qRpg_10000	7.788	8.081	/m/032s66
0E52otrC_JE_450000	0.23	0.794	/m/032s66
0E52otrC_JE_450000	1.33	1.619	/m/032s66
0E52otrC_JE_450000	1.9	2.052	/m/032s66
0E52otrC_JE_450000	2.217	2.505	/m/032s66
0E52otrC_JE_450000	3.282	4.217	/m/04zjc
0E52otrC_JE_450000	5.674	5.969	/m/032s66
0E52otrC_JE_450000	7.839	9.22	/m/04zjc
0FHa462_1Mc_100000	4.643	6.322	/m/032s66
0GeStwBAMd8_3000	4.479	5.077	/m/032s66
0GqvQbY8ftc_130000	0.712	1.746	/m/032s66
0GqvQbY8ftc_130000	3.673	4.721	/m/032s66
0GqvQbY8ftc_130000	5.824	8.003	/m/032s66
0GqvQbY8ftc_130000	9.218	10.0	/m/032s66
0GxN4MOSQcQ_30000	4.408	4.977	/m/032s66
0HnFgGh5f38_30000	0.105	1.106	/m/032s66
0HnFgGh5f38_30000	4.59	5.418	/m/032s66
0HnFgGh5f38_30000	8.992	9.812	/m/032s66
0JGKj2_w_0c_30000	1.214	1.352	/m/073cg4
0JGKj2_w_0c_30000	2.286	2.396	/m/073cg4
0JGKj2_w_0c_30000	2.867	3.019	/m/073cg4
0JGKj2_w_0c_30000	3.185	3.302	/m/073cg4
0JGKj2_w_0c_30000	3.537	3.703	/m/073cg4
0JGKj2_w_0c_30000	3.869	4.091	/m/073cg4
0JGKj2_w_0c_30000	4.326	8.911	/m/073cg4
0JGKj2_w_0c_30000	9.43	10.0	/m/073cg4
0QhVfzoK7CQ_30000	1.915	2.548	/m/073cg4
0QhVfzoK7CQ_30000	3.697	4.168	/m/073cg4
0QhVfzoK7CQ_30000	6.885	7.46	/m/073cg4
0QoChHVp634_0	7.499	9.071	/m/032s66
0Uvn8Kxwue0_0	1.913	2.562	/m/032s66
0V3m7qAdPQI_0	0.875	1.777	/m/032s66
0V3m7qAdPQI_0	2.445	3.108	/m/032s66
0VfSLH1v_54_40000	1.061	2.0	/m/032s66
0Xyq26CSflM_30000	2.184	4.502	/m/032s66
0Xyq26CSflM_30000	8.541	8.85	/m/032s66
0cccxpIx08w_20000	4.069	4.353	/m/032s66
0cccxpIx08w_20000	4.473	4.749	/m/032s66
0cccxpIx08w_20000	5.004	5.415	/m/032s66
0cccxpIx08w_20000	5.722	5.916	/m/032s66
0cccxpIx08w_20000	6.477	6.829	/m/032s66
0cccxpIx08w_20000	7.3	7.554	/m/032s66
0cccxpIx08w_20000	8.04	8.34	/m/032s66
0cccxpIx08w_20000	9.073	9.312	/m/032s66
0dngvMVUni4_30000	0.154	0.307	/m/04zjc
0dngvMVUni4_30000	0.573	0.978	/m/04zjc
0dngvMVUni4_30000	3.296	7.472	/m/04zjc
0fsrc5V8120_30000	9.744	10.0	/m/032s66
0hPViDO-Wb4_260000	1.693	2.385	/m/032s66
0hPViDO-Wb4_260000	3.318	3.883	/m/032s66
0hPViDO-Wb4_260000	4.635	5.109	/m/032s66
0hPViDO-Wb4_260000	9.586	10.0	/m/032s66
0hdanhk-EdE_50000	0.478	1.282	/m/032s66
0hdanhk-EdE_50000	1.467	1.612	/m/032s66
0hdanhk-EdE_50000	1.797	1.949	/m/032s66
0hdanhk-EdE_50000	2.107	2.581	/m/032s66
0hdanhk-EdE_50000	2.856	3.309	/m/032s66
0hdanhk-EdE_50000	3.598	4.32	/m/032s66
0hdanhk-EdE_50000	4.567	10.0	/m/032s66
0k6Jet1fS7c_21000	0.114	0.234	/m/04zjc
0k6Jet1fS7c_21000	0.322	0.519	/m/04zjc
0k6Jet1fS7c_21000	0.602	0.81	/m/04zjc
0k6Jet1fS7c_21000	0.893	1.76	/m/04zjc
0k6Jet1fS7c_21000	3.115	3.276	/m/04zjc
0k6Jet1fS7c_21000	3.588	3.697	/m/04zjc
0k6Jet1fS7c_21000	3.811	4.59	/m/04zjc
0k6Jet1fS7c_21000	4.673	5.145	/m/04zjc
0k6Jet1fS7c_21000	5.322	5.628	/m/04zjc
0k6Jet1fS7c_21000	5.763	6.002	/m/04zjc
0k6Jet1fS7c_21000	6.241	6.812	/m/04zjc
0k6Jet1fS7c_21000	7.139	7.274	/m/04zjc
0k6Jet1fS7c_21000	7.497	7.772	/m/04zjc
0k6Jet1fS7c_21000	7.871	8.126	/m/04zjc
0lIDBUmpWiw_22000	0.027	0.128	/m/073cg4
0lIDBUmpWiw_22000	1.412	1.567	/m/073cg4
0lIDBUmpWiw_22000	4.472	4.546	/m/073cg4
0lIDBUmpWiw_22000	4.646	4.688	/m/073cg4
0lIDBUmpWiw_22000	4.776	5.101	/m/073cg4
0lIDBUmpWiw_22000	5.546	5.675	/m/073cg4
0lIDBUmpWiw_22000	5.769	5.837	/m/073cg4
0lIDBUmpWiw_22000	5.945	6.033	/m/073cg4
0lIDBUmpWiw_22000	6.154	6.262	/m/073cg4
0lIDBUmpWiw_22000	6.35	6.431	/m/073cg4
0lIDBUmpWiw_22000	6.542	6.661	/m/073cg4
0lIDBUmpWiw_22000	6.769	6.843	/m/073cg4
0lIDBUmpWiw_22000	6.924	7.032	/m/073cg4
0lIDBUmpWiw_22000	7.134	7.222	/m/073cg4
0lIDBUmpWiw_22000	7.309	7.397	/m/073cg4
0lIDBUmpWiw_22000	7.499	7.607	/m/073cg4
0lIDBUmpWiw_22000	7.718	7.796	/m/073cg4
0lIDBUmpWiw_22000	7.914	7.992	/m/073cg4
0lIDBUmpWiw_22000	8.113	8.208	/m/073cg4
0lIDBUmpWiw_22000	8.323	8.411	/m/073cg4
0lIDBUmpWiw_22000	8.532	8.593	/m/073cg4
0lIDBUmpWiw_22000	8.728	8.809	/m/073cg4
0lIDBUmpWiw_22000	8.924	9.019	/m/073cg4
0lIDBUmpWiw_22000	9.16	9.221	/m/073cg4
0lIDBUmpWiw_22000	9.356	9.397	/m/073cg4
0nckU7UhK_Y_3000	1.256	6.516	/m/04zjc
0oO-aBFfjKw_210000	1.355	3.031	/m/032s66
0oO-aBFfjKw_210000	7.989	8.408	/m/032s66
0oO-aBFfjKw_210000	9.623	10.0	/m/032s66
0pVe2oKebWI_240000	0.251	1.887	/m/04zjc
0pVe2oKebWI_240000	2.093	2.684	/m/04zjc
0pVe2oKebWI_240000	2.835	3.598	/m/04zjc
0pVe2oKebWI_240000	3.756	5.103	/m/04zjc
0pVe2oKebWI_240000	5.282	6.505	/m/04zjc
0pVe2oKebWI_240000	6.67	10.0	/m/04zjc
0q6o96Jp-jQ_30000	0.0	1.145	/m/032s66
0rw4B9Xze28_40000	2.179	2.43	/m/032s66
0rw4B9Xze28_40000	2.737	2.975	/m/032s66
0rw4B9Xze28_40000	3.45	3.687	/m/032s66
0rw4B9Xze28_40000	4.623	5.447	/m/032s66
0rw4B9Xze28_40000	6.55	7.598	/m/032s66
0rw4B9Xze28_40000	8.673	10.0	/m/032s66
0twY6Zzf1C8_30000	3.978	5.743	/m/032s66
0vn3bMQDu7s_430000	4.993	5.424	/m/032s66
0vn3bMQDu7s_430000	5.659	5.919	/m/032s66
0vn3bMQDu7s_430000	6.147	6.699	/m/032s66
0vn3bMQDu7s_430000	7.512	7.934	/m/032s66
12XtIBZNw6A_190000	1.124	2.828	/m/04zjc
12XtIBZNw6A_190000	3.138	6.127	/m/04zjc
12Z0Vcadx-k_290000	2.78	3.402	/m/032s66
12Z0Vcadx-k_290000	3.717	4.071	/m/032s66
13NrK_WGPi8_40000	0.0	0.086	/m/032s66
13NrK_WGPi8_40000	0.21	0.299	/m/032s66
13NrK_WGPi8_40000	0.56	0.65	/m/032s66
13NrK_WGPi8_40000	0.794	0.897	/m/032s66
13NrK_WGPi8_40000	1.062	1.509	/m/032s66
15KdyDOKnZU_450000	7.544	8.354	/m/032s66
15MLT15sOEs_10000	8.528	8.709	/m/073cg4
17EcbuORDzs_22000	0.0	1.478	/m/032s66
18TWqldtUlA_30000	0.015	0.339	/m/032s66
18TWqldtUlA_30000	2.003	2.769	/m/032s66
18TWqldtUlA_30000	3.1	3.682	/m/032s66
18TWqldtUlA_30000	4.139	4.632	/m/032s66
18TWqldtUlA_30000	5.155	5.67	/m/032s66
18TWqldtUlA_30000	6.259	6.797	/m/032s66
18TWqldtUlA_30000	7.371	7.835	/m/032s66
18TWqldtUlA_30000	8.299	8.999	/m/032s66
18TWqldtUlA_30000	9.396	10.0	/m/032s66
1AlmsqlPdwM_450000	0.217	0.493	/m/073cg4
1AlmsqlPdwM_450000	0.931	1.159	/m/073cg4
1AlmsqlPdwM_450000	1.516	1.776	/m/073cg4
1AlmsqlPdwM_450000	2.053	2.402	/m/073cg4
1AlmsqlPdwM_450000	2.93	3.19	/m/073cg4
1AlmsqlPdwM_450000	3.474	3.734	/m/073cg4
1AlmsqlPdwM_450000	4.067	4.425	/m/073cg4
1AlmsqlPdwM_450000	6.179	6.496	/m/073cg4
1AlmsqlPdwM_450000	6.878	7.187	/m/073cg4
1BSOODa1_58_480000	0.186	0.71	/m/04zjc
1BSOODa1_58_480000	1.234	4.82	/m/04zjc
1BSOODa1_58_480000	5.355	6.17	/m/04zjc
1BSOODa1_58_480000	6.321	7.334	/m/04zjc
1BSOODa1_58_480000	7.486	9.197	/m/04zjc
1BSOODa1_58_480000	9.43	10.0	/m/04zjc
1CtHakOLTcw_450000	0.0	4.943	/m/04zjc
1CtHakOLTcw_450000	5.139	5.469	/m/032s66
1CtHakOLTcw_450000	6.921	8.28	/m/032s66
1CtHakOLTcw_450000	8.97	10.0	/m/04zjc
1FmgdSFid_0_30000	5.228	5.819	/m/073cg4
1Ie6kJvGKcg_7000	0.363	2.55	/m/032s66
1Le54_8tFaU_30000	5.575	8.844	/m/032s66
1PVVdpd9ic4_330000	9.268	10.0	/m/04zjc
1QdKqefgcaM_30000	2.093	2.629	/m/04zjc
1QdKqefgcaM_30000	3.165	4.395	/m/04zjc
1QdKqefgcaM_30000	5.55	6.519	/m/04zjc
1QdKqefgcaM_30000	7.062	7.509	/m/04zjc
1QdKqefgcaM_30000	8.072	8.299	/m/04zjc
1QdKqefgcaM_30000	8.952	9.282	/m/04zjc
1QdKqefgcaM_30000	9.474	10.0	/m/04zjc
1YYhDn819qM_340000	7.161	7.484	/m/04zjc
1_YxbX_70Fc_15000	6.239	7.593	/m/032s66
1dr8P7o36lY_210000	9.142	9.583	/m/032s66
1eliv7KsLcc_19000	0.234	0.752	/m/032s66
1eth9IPkiJM_310000	0.0	0.492	/m/04zjc
1eth9IPkiJM_310000	0.868	2.695	/m/04zjc
1eth9IPkiJM_310000	5.587	6.217	/m/04zjc
1eth9IPkiJM_310000	6.374	6.981	/m/04zjc
1eth9IPkiJM_310000	7.23	7.964	/m/04zjc
1eth9IPkiJM_310000	8.126	8.872	/m/04zjc
1h6KMHwfksw_10000	1.307	1.422	/m/032s66
1h6KMHwfksw_10000	1.548	5.321	/m/032s66
1h6KMHwfksw_10000	6.411	7.087	/m/032s66
1h6KMHwfksw_10000	8.727	10.0	/m/032s66
1jxYvebUa7M_310000	7.551	8.055	/m/032s66
1kjnqM-ptrk_110000	0.911	1.942	/m/032s66
1lEE3txlZqU_30000	0.483	2.512	/m/032s66
1oT8fw1c57Q_560000	3.823	4.665	/m/032s66
1oT8fw1c57Q_560000	8.987	9.729	/m/032s66
1paIFnsR1RA_240000	8.168	9.117	/m/032s66
1tvqO_d6mkE_150000	8.63	10.0	/m/032s66
1tvqO_d6mkE_150000	8.63	10.0	/m/073cg4
1wsyT7v1BqA_230000	0.0	0.214	/m/032s66
1wsyT7v1BqA_230000	9.254	10.0	/m/04zjc
1xbEKXK4t8Y_60000	7.287	7.994	/m/032s66
1xbEKXK4t8Y_60000	8.473	10.0	/m/032s66
1yZt_6x9Vno_440000	0.233	0.948	/m/032s66
1yZt_6x9Vno_440000	1.655	2.686	/m/032s66
1yZt_6x9Vno_440000	3.19	3.589	/m/032s66
1yZt_6x9Vno_440000	5.357	7.254	/m/032s66
1yZt_6x9Vno_440000	7.562	8.585	/m/032s66
1yZt_6x9Vno_440000	8.796	9.601	/m/032s66
1yZt_6x9Vno_440000	9.834	10.0	/m/032s66
1z58KUk5C4k_10000	0.497	0.918	/m/032s66
1z58KUk5C4k_10000	1.648	1.949	/m/032s66
1z58KUk5C4k_10000	6.968	7.314	/m/032s66
22q5tKoKoYE_40000	4.258	7.347	/m/032s66
29Yxdsg6AIs_120000	0.964	1.403	/m/032s66
29Yxdsg6AIs_120000	3.06	3.279	/m/032s66
29Yxdsg6AIs_120000	3.499	3.693	/m/032s66
29Yxdsg6AIs_120000	3.921	4.132	/m/032s66
29Yxdsg6AIs_120000	4.546	4.782	/m/032s66
29Yxdsg6AIs_120000	5.009	5.237	/m/032s66
29Yxdsg6AIs_120000	6.431	6.691	/m/032s66
29Yxdsg6AIs_120000	6.91	9.169	/m/032s66
29fSkYM53Pk_10000	5.619	6.086	/m/032s66
2A9lNw7Ma74_320000	0.933	4.53	/m/04zjc
2BMCENw8D2Y_60000	1.273	1.923	/m/032s66
2BMCENw8D2Y_60000	2.816	3.434	/m/032s66
2BMCENw8D2Y_60000	4.457	5.034	/m/032s66
2BMCENw8D2Y_60000	5.529	6.114	/m/032s66
2K32pH5eTOY_120000	0.092	1.536	/m/032s66
2K32pH5eTOY_120000	1.835	2.144	/m/032s66
2K32pH5eTOY_120000	2.511	2.97	/m/032s66
2K32pH5eTOY_120000	3.268	3.601	/m/032s66
2K32pH5eTOY_120000	5.356	5.7	/m/032s66
2K32pH5eTOY_120000	6.158	6.491	/m/032s66
2K32pH5eTOY_120000	6.835	7.133	/m/032s66
2K32pH5eTOY_120000	7.305	7.638	/m/032s66
2K32pH5eTOY_120000	8.05	8.784	/m/032s66
2K32pH5eTOY_120000	9.014	9.713	/m/032s66
2KikDGJ2OfI_20000	9.803	10.0	/m/032s66
2Mnl9foj-Ok_30000	5.583	6.858	/m/032s66
2Mnl9foj-Ok_30000	7.15	7.228	/m/032s66
2NoH-3pRYJ8_30000	8.649	9.039	/m/032s66
2QX7_GceNp4_40000	0.168	0.457	/m/032s66
2QX7_GceNp4_40000	0.608	0.808	/m/032s66
2QX7_GceNp4_40000	1.0	1.488	/m/032s66
2QX7_GceNp4_40000	1.804	2.292	/m/032s66
2QX7_GceNp4_40000	2.815	3.364	/m/032s66
2QX7_GceNp4_40000	3.632	4.189	/m/032s66
2QX7_GceNp4_40000	4.519	4.835	/m/032s66
2QX7_GceNp4_40000	6.382	6.705	/m/032s66
2QX7_GceNp4_40000	7.096	7.516	/m/032s66
2STyPkuwzDg_30000	6.986	7.701	/m/032s66
2TK9q8qFqVE_350000	1.409	2.055	/m/032s66
2W8FpUnfyXg_30000	9.488	10.0	/m/073cg4
2YiezvYY5K4_5000	0.0	1.03	/m/032s66
2_jdPTfbngs_30000	5.19	5.986	/m/04zjc
2bNWbljLJNE_80000	6.276	6.819	/m/032s66
2dC9tB7xAj4_23000	0.0	0.163	/m/032s66
2dC9tB7xAj4_23000	0.336	0.518	/m/032s66
2dC9tB7xAj4_23000	0.767	1.026	/m/032s66
2dC9tB7xAj4_23000	1.496	1.774	/m/032s66
2dC9tB7xAj4_23000	2.311	2.532	/m/032s66
2dC9tB7xAj4_23000	2.935	3.126	/m/032s66
2dC9tB7xAj4_23000	3.376	3.606	/m/032s66
2dC9tB7xAj4_23000	4.325	4.766	/m/032s66
2dC9tB7xAj4_23000	5.131	5.284	/m/032s66
2dC9tB7xAj4_23000	5.438	5.658	/m/032s66
2e5dM73Ax48_20000	0.0	0.157	/m/073cg4
2e5dM73Ax48_20000	0.539	0.801	/m/073cg4
2e5dM73Ax48_20000	1.161	1.401	/m/073cg4
2e5dM73Ax48_20000	1.693	1.963	/m/073cg4
2e5dM73Ax48_20000	2.157	2.397	/m/073cg4
2e5dM73Ax48_20000	2.689	2.929	/m/073cg4
2e5dM73Ax48_20000	3.169	3.393	/m/073cg4
2jFE-MKRmPw_270000	1.114	1.485	/m/073cg4
2kNQ-S5eNK4_320000	3.67	4.186	/m/032s66
2kNQ-S5eNK4_320000	4.553	4.874	/m/032s66
2n4ZTukCKPs_100000	8.118	9.551	/m/04zjc
2nATy_QDQQY_250000	0.0	0.811	/m/04zjc
2nATy_QDQQY_250000	1.088	3.009	/m/04zjc
2nATy_QDQQY_250000	3.322	4.261	/m/04zjc
2nATy_QDQQY_250000	5.44	5.842	/m/04zjc
2nATy_QDQQY_250000	6.521	10.0	/m/04zjc
2oFt_kjTGsM_480000	9.543	10.0	/m/032s66
2sdRiS7rMI0_80000	6.01	7.083	/m/032s66
2sgD10vYVJc_15000	2.087	2.245	/m/032s66
2tVNNUV8KRE_240000	3.729	5.043	/m/032s66
2u7McELg5SM_30000	2.804	3.266	/m/032s66
2u7McELg5SM_30000	6.483	7.02	/m/032s66
2vOGX0yELU0_80000	0.0	1.628	/m/032s66
2vOGX0yELU0_80000	2.798	3.255	/m/032s66
2vOGX0yELU0_80000	3.454	4.212	/m/032s66
2vOGX0yELU0_80000	5.729	6.768	/m/032s66
2xIw_Tzw2tw_180000	0.0	0.785	/m/032s66
2xIw_Tzw2tw_180000	9.916	10.0	/m/032s66
3-LfXqL9-hI_0	3.546	4.423	/m/032s66
36_u6uVGhx0_160000	1.386	2.377	/m/04zjc
36_u6uVGhx0_160000	4.701	5.854	/m/04zjc
36_u6uVGhx0_160000	6.529	7.471	/m/04zjc
3AWUaEtoosk_30000	3.492	3.813	/m/032s66
3AWUaEtoosk_30000	3.953	4.539	/m/032s66
3AWUaEtoosk_30000	4.888	5.335	/m/032s66
3AWUaEtoosk_30000	5.615	6.02	/m/032s66
3BbjWM5htKY_260000	4.047	5.543	/m/04zjc
3BbjWM5htKY_260000	5.961	7.457	/m/04zjc
3BbjWM5htKY_260000	8.48	9.433	/m/04zjc
3DMxZ4yWWYE_30000	7.388	8.156	/m/04zjc
3DMxZ4yWWYE_30000	8.412	9.501	/m/04zjc
