segment_id	start_time_seconds	end_time_seconds	label
0qlMC4f7vVo_12000	6.121	9.13	/t/dd00002
17OYFHLivQk_24000	4.184	6.194	/t/dd00002
17OYFHLivQk_24000	6.675	8.134	/t/dd00002
1Dfo-5oDf5k_50000	2.369	4.425	/t/dd00002
1SA3fcQaO_c_8000	6.527	6.844	/t/dd00002
1TP1z-Y2fmc_0	7.916	9.225	/t/dd00002
1TP1z-Y2fmc_0	9.375	10.0	/t/dd00002
1nYevjqjZmo_30000	8.624	10.0	/t/dd00002
1u0Ww4Yed-c_40000	0.0	3.295	/t/dd00002
1u0Ww4Yed-c_40000	4.04	5.507	/t/dd00002
1u0Ww4Yed-c_40000	5.716	10.0	/t/dd00002
26yyv3N4adw_30000	6.597	7.223	/t/dd00002
2A7YfsS8Bhk_24000	0.0	2.805	/t/dd00002
2A7YfsS8Bhk_24000	3.498	4.582	/t/dd00002
2A7YfsS8Bhk_24000	5.029	6.046	/t/dd00002
2A7YfsS8Bhk_24000	7.554	9.599	/t/dd00002
2BYz4JW2eVs_19000	0.705	1.236	/t/dd00002
2BYz4JW2eVs_19000	1.836	2.882	/t/dd00002
2OHsowwcOF8_50000	0.0	6.397	/t/dd00002
2QNoap2ntbQ_450000	6.008	9.528	/t/dd00002
2UyixlJ3lFM_0	0.0	0.602	/t/dd00002
2UyixlJ3lFM_0	0.865	1.708	/t/dd00002
2UyixlJ3lFM_0	1.802	2.335	/t/dd00002
2UyixlJ3lFM_0	2.685	3.808	/t/dd00002
2YRktz9U1EQ_30000	0.0	0.224	/t/dd00002
2YRktz9U1EQ_30000	0.38	1.453	/t/dd00002
2YRktz9U1EQ_30000	1.582	1.731	/t/dd00002
2YRktz9U1EQ_30000	2.675	4.202	/t/dd00002
2YRktz9U1EQ_30000	6.158	6.536	/t/dd00002
2YRktz9U1EQ_30000	6.938	8.33	/t/dd00002
2YRktz9U1EQ_30000	9.757	10.0	/t/dd00002
2YrdbClQARE_80000	0.0	0.82	/t/dd00002
2YrdbClQARE_80000	1.131	1.829	/t/dd00002
2YrdbClQARE_80000	2.127	4.015	/t/dd00002
2YrdbClQARE_80000	5.093	6.463	/t/dd00002
2YrdbClQARE_80000	8.123	8.517	/t/dd00002
2YrdbClQARE_80000	8.862	9.672	/t/dd00002
2_oKz5DlKb4_16000	8.157	8.858	/t/dd00002
2_tfiISJ3VQ_70000	1.525	2.924	/t/dd00002
2gZWXqZK18E_30000	2.782	4.016	/t/dd00002
2gZWXqZK18E_30000	4.61	5.635	/t/dd00002
2gZWXqZK18E_30000	6.054	6.787	/t/dd00002
2gZWXqZK18E_30000	7.183	8.452	/t/dd00002
2gZWXqZK18E_30000	8.976	10.0	/t/dd00002
2o_oXiLOXpg_21000	0.0	1.181	/t/dd00002
2o_oXiLOXpg_21000	1.535	4.307	/t/dd00002
2o_oXiLOXpg_21000	4.646	5.323	/t/dd00002
2o_oXiLOXpg_21000	5.465	6.283	/t/dd00002
2o_oXiLOXpg_21000	6.709	7.307	/t/dd00002
2o_oXiLOXpg_21000	7.78	8.37	/t/dd00002
2o_oXiLOXpg_21000	8.992	9.638	/t/dd00002
2pcn-rAaD3E_20000	0.217	2.638	/t/dd00002
2pzSTcVmECY_30000	3.657	7.968	/t/dd00002
2pzSTcVmECY_30000	9.27	10.0	/t/dd00002
33D-gg4ZYyc_30000	0.0	0.387	/t/dd00002
33D-gg4ZYyc_30000	0.542	0.899	/t/dd00002
33D-gg4ZYyc_30000	1.126	1.468	/t/dd00002
33D-gg4ZYyc_30000	1.793	2.183	/t/dd00002
33D-gg4ZYyc_30000	2.556	3.222	/t/dd00002
33D-gg4ZYyc_30000	3.434	3.953	/t/dd00002
33D-gg4ZYyc_30000	4.189	4.644	/t/dd00002
33D-gg4ZYyc_30000	4.904	5.383	/t/dd00002
33D-gg4ZYyc_30000	5.659	6.943	/t/dd00002
33D-gg4ZYyc_30000	7.3	7.999	/t/dd00002
33D-gg4ZYyc_30000	8.259	9.689	/t/dd00002
39U0Guz7AEc_40000	6.496	9.717	/t/dd00002
3Cjy1OHqv70_120000	6.309	7.609	/t/dd00002
3DP_zIFMURw_10000	0.0	1.248	/t/dd00002
3DP_zIFMURw_10000	2.625	5.253	/t/dd00002
3DP_zIFMURw_10000	5.903	7.562	/t/dd00002
3DP_zIFMURw_10000	7.874	9.568	/t/dd00002
3DP_zIFMURw_10000	9.817	10.0	/t/dd00002
3dw4ETcqtQk_30000	0.014	2.249	/t/dd00002
3dw4ETcqtQk_30000	3.897	4.274	/t/dd00002
3dw4ETcqtQk_30000	5.237	6.131	/t/dd00002
3dw4ETcqtQk_30000	6.327	7.723	/t/dd00002
3dw4ETcqtQk_30000	8.128	9.204	/t/dd00002
3qUbjqwGIx8_50000	3.535	10.0	/t/dd00002
3rOW5pLcFm0_6000	1.727	3.342	/t/dd00002
3uVdX0Yg2Mg_50000	0.0	0.498	/t/dd00002
3uVdX0Yg2Mg_50000	0.643	1.179	/t/dd00002
3uVdX0Yg2Mg_50000	1.385	1.797	/t/dd00002
3uVdX0Yg2Mg_50000	3.66	4.258	/t/dd00002
3uVdX0Yg2Mg_50000	4.402	5.124	/t/dd00002
3uVdX0Yg2Mg_50000	5.241	7.839	/t/dd00002
3uVdX0Yg2Mg_50000	8.031	10.0	/t/dd00002
4--MwiO7vC0_280000	1.583	3.22	/t/dd00002
41JNauxo3N8_7000	0.347	2.727	/t/dd00002
41JNauxo3N8_7000	4.827	6.876	/t/dd00002
41JNauxo3N8_7000	7.35	7.734	/t/dd00002
41JNauxo3N8_7000	7.939	8.156	/t/dd00002
41JNauxo3N8_7000	8.694	9.603	/t/dd00002
441swIz0wuM_20000	0.0	0.354	/t/dd00002
441swIz0wuM_20000	0.849	1.866	/t/dd00002
441swIz0wuM_20000	2.464	2.766	/t/dd00002
441swIz0wuM_20000	3.577	3.907	/t/dd00002
441swIz0wuM_20000	5.303	5.612	/t/dd00002
49fBTwgIees_10000	0.0	8.113	/t/dd00002
4V3TFiHFqDc_120000	0.697	1.97	/t/dd00002
4V3TFiHFqDc_120000	3.221	4.727	/t/dd00002
4V3TFiHFqDc_120000	4.906	6.801	/t/dd00002
4V3TFiHFqDc_120000	6.906	8.285	/t/dd00002
4bPmAyggQlo_510000	0.189	0.959	/t/dd00002
4bPmAyggQlo_510000	1.241	2.856	/t/dd00002
4bPmAyggQlo_510000	3.041	4.065	/t/dd00002
4bPmAyggQlo_510000	4.196	5.282	/t/dd00002
4fVlWqNolHE_30000	3.892	4.75	/t/dd00002
4fVlWqNolHE_30000	6.415	7.055	/t/dd00002
53wbHCkoJRg_22000	8.287	9.15	/t/dd00002
54TUIAhPjM0_30000	0.0	1.676	/t/dd00002
54TUIAhPjM0_30000	2.374	3.003	/t/dd00002
54TUIAhPjM0_30000	4.008	5.992	/t/dd00002
54TUIAhPjM0_30000	6.103	10.0	/t/dd00002
5C7cpZeSXV8_11000	0.0	9.48	/t/dd00002
5H9bVwKnUoU_140000	8.01	10.0	/t/dd00002
5Yo00g8ugss_30000	0.0	0.203	/t/dd00002
5Yo00g8ugss_30000	0.376	1.731	/t/dd00002
5Yo00g8ugss_30000	1.986	3.424	/t/dd00002
5Yo00g8ugss_30000	3.679	5.011	/t/dd00002
5Yo00g8ugss_30000	5.26	6.283	/t/dd00002
5Yo00g8ugss_30000	6.396	7.78	/t/dd00002
5Yo00g8ugss_30000	8.059	9.458	/t/dd00002
5Yo00g8ugss_30000	9.737	10.0	/t/dd00002
5d_hT-XjCjk_40000	9.354	10.0	/t/dd00002
5fKWiCTFZgk_30000	0.0	4.492	/t/dd00002
5fKWiCTFZgk_30000	4.651	8.759	/t/dd00002
5fKWiCTFZgk_30000	9.139	10.0	/t/dd00002
5rXvWzf3eXQ_30000	0.0	0.976	/t/dd00002
5rXvWzf3eXQ_30000	1.366	3.134	/t/dd00002
5rXvWzf3eXQ_30000	3.398	3.972	/t/dd00002
5rXvWzf3eXQ_30000	4.214	5.614	/t/dd00002
5rXvWzf3eXQ_30000	5.878	7.302	/t/dd00002
5rXvWzf3eXQ_30000	8.083	9.024	/t/dd00002
5rXvWzf3eXQ_30000	9.196	10.0	/t/dd00002
5yj6DXJ3wXg_21000	0.0	0.827	/t/dd00002
5yj6DXJ3wXg_21000	1.73	6.731	/t/dd00002
61G8rmhhlJ0_40000	8.912	10.0	/t/dd00002
6DIXkRDiyvQ_30000	1.179	1.66	/t/dd00002
6DIXkRDiyvQ_30000	2.065	2.519	/t/dd00002
6E3ye6qWoAE_40000	0.0	1.257	/t/dd00002
6E3ye6qWoAE_40000	3.168	4.394	/t/dd00002
6E3ye6qWoAE_40000	4.861	5.463	/t/dd00002
6E3ye6qWoAE_40000	6.599	7.893	/t/dd00002
6E3ye6qWoAE_40000	8.051	10.0	/t/dd00002
6E9jd2Djqq8_6000	0.0	2.291	/t/dd00002
6E9jd2Djqq8_6000	2.912	5.459	/t/dd00002
6E9jd2Djqq8_6000	6.01	7.835	/t/dd00002
6E9jd2Djqq8_6000	8.501	9.163	/t/dd00002
6Q--LUIIlk4_6000	1.724	7.741	/t/dd00002
6Q--LUIIlk4_6000	8.239	9.282	/t/dd00002
6T2jEKesKXY_30000	0.623	1.533	/t/dd00002
6T2jEKesKXY_30000	2.239	3.377	/t/dd00002
6T2jEKesKXY_30000	3.888	6.163	/t/dd00002
6T2jEKesKXY_30000	6.325	6.724	/t/dd00002
6T2jEKesKXY_30000	7.495	7.966	/t/dd00002
6T2jEKesKXY_30000	8.405	9.315	/t/dd00002
6VjMmk0Oox0_50000	2.044	3.987	/t/dd00002
6VjMmk0Oox0_50000	4.305	5.709	/t/dd00002
6VjMmk0Oox0_50000	6.02	6.774	/t/dd00002
6VjMmk0Oox0_50000	7.12	7.576	/t/dd00002
6WtAwGpOrdo_10000	0.61	1.926	/t/dd00002
6Xih-QqZEPk_320000	4.087	5.283	/t/dd00002
6fXP1WG6QSg_40000	0.0	0.558	/t/dd00002
6fXP1WG6QSg_40000	1.102	1.817	/t/dd00002
6fXP1WG6QSg_40000	1.979	3.604	/t/dd00002
6fXP1WG6QSg_40000	4.092	5.814	/t/dd00002
6fXP1WG6QSg_40000	7.211	9.193	/t/dd00002
6fXP1WG6QSg_40000	9.445	9.835	/t/dd00002
6kL0CA9wkCE_30000	2.476	6.366	/t/dd00002
6kL0CA9wkCE_30000	7.577	10.0	/t/dd00002
6wHFhrAqt5Q_23000	0.0	2.173	/t/dd00002
6wHFhrAqt5Q_23000	2.344	2.564	/t/dd00002
6wHFhrAqt5Q_23000	7.039	8.978	/t/dd00002
78yrwc9y1ik_10000	8.03	10.0	/t/dd00002
7USy-jxSsUg_30000	0.0	8.064	/t/dd00002
7Xudm_Xelq4_25000	0.0	0.463	/t/dd00002
7Xudm_Xelq4_25000	1.685	5.096	/t/dd00002
7Xudm_Xelq4_25000	5.33	7.657	/t/dd00002
7jk_2ZFlEG8_30000	0.0	0.467	/t/dd00002
7jk_2ZFlEG8_30000	2.084	3.19	/t/dd00002
7jk_2ZFlEG8_30000	3.8	4.206	/t/dd00002
7jk_2ZFlEG8_30000	5.049	5.455	/t/dd00002
7jk_2ZFlEG8_30000	6.411	6.697	/t/dd00002
7jk_2ZFlEG8_30000	7.201	7.893	/t/dd00002
7mW0NmGMBHw_0	8.429	8.831	/t/dd00002
7mW0NmGMBHw_0	9.2	9.675	/t/dd00002
7oMLX-4ACek_10000	0.0	3.815	/t/dd00002
7oMLX-4ACek_10000	4.176	4.409	/t/dd00002
7oMLX-4ACek_10000	4.831	5.041	/t/dd00002
7oMLX-4ACek_10000	5.342	9.977	/t/dd00002
7obYklU0KQM_30000	3.439	9.308	/t/dd00002
7qWP4ShZNyU_130000	3.271	5.019	/t/dd00002
7qWP4ShZNyU_130000	5.312	6.313	/t/dd00002
7tMM7AOEhzE_420000	8.332	8.874	/t/dd00002
8L6AX8xepUI_19000	4.762	9.972	/t/dd00002
8N5eETeI8Z0_17000	0.0	1.463	/t/dd00002
8N5eETeI8Z0_17000	2.191	2.503	/t/dd00002
8N5eETeI8Z0_17000	7.191	9.215	/t/dd00002
8VZs-wTEuCE_20000	0.0	0.515	/t/dd00002
8VZs-wTEuCE_20000	0.81	1.388	/t/dd00002
8VZs-wTEuCE_20000	1.764	2.319	/t/dd00002
8VZs-wTEuCE_20000	5.986	6.894	/t/dd00002
8VZs-wTEuCE_20000	7.166	7.889	/t/dd00002
8VZs-wTEuCE_20000	8.248	9.294	/t/dd00002
8VZs-wTEuCE_20000	9.439	10.0	/t/dd00002
8WtFMfpckrA_10000	3.409	4.213	/t/dd00002
8WtFMfpckrA_10000	4.441	4.847	/t/dd00002
8WtFMfpckrA_10000	5.026	5.399	/t/dd00002
8WtFMfpckrA_10000	5.554	6.78	/t/dd00002
8WtFMfpckrA_10000	7.235	7.658	/t/dd00002
8WtFMfpckrA_10000	8.161	10.0	/t/dd00002
8ceBRyDyDn8_50000	2.247	5.37	/t/dd00002
8ceBRyDyDn8_50000	6.538	7.027	/t/dd00002
8e2u568PWNk_130000	0.0	0.493	/t/dd00002
8e2u568PWNk_130000	1.061	1.947	/t/dd00002
8e2u568PWNk_130000	2.345	3.434	/t/dd00002
8e2u568PWNk_130000	3.832	5.172	/t/dd00002
8e2u568PWNk_130000	5.789	6.594	/t/dd00002
8e2u568PWNk_130000	6.829	7.633	/t/dd00002
8e2u568PWNk_130000	7.966	9.607	/t/dd00002
8mU1Q6ffIqg_23000	0.0	4.456	/t/dd00002
8mU1Q6ffIqg_23000	4.915	9.253	/t/dd00002
8tn8CnP4MTs_30000	0.0	1.559	/t/dd00002
8tn8CnP4MTs_30000	3.157	4.717	/t/dd00002
8tn8CnP4MTs_30000	7.575	9.23	/t/dd00002
95IwZrlK2GU_30000	0.0	1.921	/t/dd00002
95IwZrlK2GU_30000	2.959	4.272	/t/dd00002
95IwZrlK2GU_30000	5.763	10.0	/t/dd00002
95NL1PwKCzA_0	0.475	0.922	/t/dd00002
95NL1PwKCzA_0	4.888	10.0	/t/dd00002
9MDokkfGnFk_80000	0.0	0.485	/t/dd00002
9MDokkfGnFk_80000	0.655	2.312	/t/dd00002
9MDokkfGnFk_80000	2.475	4.059	/t/dd00002
9MDokkfGnFk_80000	4.254	4.571	/t/dd00002
9MDokkfGnFk_80000	4.774	5.099	/t/dd00002
9PXdzAsN-Ss_0	2.265	3.496	/t/dd00002
9ePVQfEeArw_30000	1.906	5.643	/t/dd00002
9nwPHX0NlUQ_30000	0.875	1.224	/t/dd00002
9nwPHX0NlUQ_30000	1.753	2.721	/t/dd00002
9nwPHX0NlUQ_30000	3.406	4.575	/t/dd00002
9nwPHX0NlUQ_30000	5.211	6.193	/t/dd00002
9nwPHX0NlUQ_30000	6.892	7.894	/t/dd00002
9nwPHX0NlUQ_30000	8.164	9.243	/t/dd00002
9nwPHX0NlUQ_30000	9.367	10.0	/t/dd00002
9xls_sIJ_s8_30000	1.117	2.709	/t/dd00002
9xls_sIJ_s8_30000	3.603	8.31	/t/dd00002
9xls_sIJ_s8_30000	8.492	10.0	/t/dd00002
9zNcL0ixEAs_26000	0.0	1.037	/t/dd00002
9zNcL0ixEAs_26000	1.344	2.394	/t/dd00002
9zNcL0ixEAs_26000	2.881	4.149	/t/dd00002
9zNcL0ixEAs_26000	5.109	5.314	/t/dd00002
9zNcL0ixEAs_26000	5.647	7.286	/t/dd00002
9zNcL0ixEAs_26000	7.631	9.027	/t/dd00002
9zNcL0ixEAs_26000	9.501	10.0	/t/dd00002
AP1hLlZTrKA_0	6.65	7.22	/t/dd00002
AP1hLlZTrKA_0	7.364	7.715	/t/dd00002
AaNZJHUXraw_10000	0.0	0.504	/t/dd00002
AaNZJHUXraw_10000	0.61	1.543	/t/dd00002
AaNZJHUXraw_10000	1.67	2.032	/t/dd00002
AaNZJHUXraw_10000	2.265	4.184	/t/dd00002
AaNZJHUXraw_10000	4.304	5.448	/t/dd00002
AaNZJHUXraw_10000	5.621	8.743	/t/dd00002
AaNZJHUXraw_10000	8.962	10.0	/t/dd00002
BiwgiNLIMBk_130000	5.094	5.305	/t/dd00002
BiwgiNLIMBk_130000	5.493	5.824	/t/dd00002
BiwgiNLIMBk_130000	6.147	6.358	/t/dd00002
BiwgiNLIMBk_130000	6.93	7.148	/t/dd00002
BiwgiNLIMBk_130000	7.373	7.512	/t/dd00002
BiwgiNLIMBk_130000	7.863	8.096	/t/dd00002
BiwgiNLIMBk_130000	9.812	10.0	/t/dd00002
BkpNbcOIvx4_80000	0.0	1.763	/t/dd00002
BkpNbcOIvx4_80000	2.23	3.124	/t/dd00002
BkpNbcOIvx4_80000	3.598	4.526	/t/dd00002
BkpNbcOIvx4_80000	5.571	6.354	/t/dd00002
BkpNbcOIvx4_80000	6.588	7.598	/t/dd00002
CDKc-ukBobU_30000	3.816	4.341	/t/dd00002
CDKc-ukBobU_30000	4.673	5.198	/t/dd00002
CDKc-ukBobU_30000	8.476	9.065	/t/dd00002
CDKc-ukBobU_30000	9.334	10.0	/t/dd00002
CDQ4F1c84fE_11000	8.664	9.852	/t/dd00002
CDejWyOd7FQ_10000	2.681	3.915	/t/dd00002
CDejWyOd7FQ_10000	5.836	8.569	/t/dd00002
COtxBtwFyeA_10000	0.753	1.509	/t/dd00002
COtxBtwFyeA_10000	1.694	3.096	/t/dd00002
COtxBtwFyeA_10000	3.22	5.722	/t/dd00002
COtxBtwFyeA_10000	6.045	8.464	/t/dd00002
COtxBtwFyeA_10000	8.643	9.385	/t/dd00002
COtxBtwFyeA_10000	9.577	10.0	/t/dd00002
CRZ4rjGUKiA_30000	0.0	0.218	/t/dd00002
CRZ4rjGUKiA_30000	0.401	0.757	/t/dd00002
CRZ4rjGUKiA_30000	1.135	2.213	/t/dd00002
CRZ4rjGUKiA_30000	2.89	6.56	/t/dd00002
CRZ4rjGUKiA_30000	9.794	10.0	/t/dd00002
CUwoEs-QltU_4000	0.0	1.867	/t/dd00002
Cbl_ZcDcTFk_30000	2.711	6.096	/t/dd00002
Cbl_ZcDcTFk_30000	6.472	8.016	/t/dd00002
Cbl_ZcDcTFk_30000	8.573	10.0	/t/dd00002
ChJ8zoBqwYI_50000	6.132	7.081	/t/dd00002
ChJ8zoBqwYI_50000	7.75	10.0	/t/dd00002
D-HH1fEG2Xg_30000	0.0	1.514	/t/dd00002
D-HH1fEG2Xg_30000	1.697	2.603	/t/dd00002
D-HH1fEG2Xg_30000	2.97	5.074	/t/dd00002
D-HH1fEG2Xg_30000	5.195	7.546	/t/dd00002
D-HH1fEG2Xg_30000	7.752	8.647	/t/dd00002
D-HH1fEG2Xg_30000	9.369	10.0	/t/dd00002
D6iYxYBfIOg_590000	0.0	0.677	/t/dd00002
D6iYxYBfIOg_590000	1.176	1.764	/t/dd00002
D6iYxYBfIOg_590000	2.198	5.061	/t/dd00002
DT1WrAVRtX8_20000	0.0	3.98	/t/dd00002
DT1WrAVRtX8_20000	4.853	6.02	/t/dd00002
DT1WrAVRtX8_20000	6.238	6.877	/t/dd00002
DT1WrAVRtX8_20000	7.035	9.398	/t/dd00002
DaMvU_MSjoo_20000	0.0	0.652	/t/dd00002
DaMvU_MSjoo_20000	3.039	4.482	/t/dd00002
DaMvU_MSjoo_20000	5.344	6.054	/t/dd00002
DaMvU_MSjoo_20000	6.706	7.416	/t/dd00002
DaMvU_MSjoo_20000	8.149	9.348	/t/dd00002
DafyYQu50qQ_30000	0.0	0.46	/t/dd00002
DafyYQu50qQ_30000	0.647	5.952	/t/dd00002
DafyYQu50qQ_30000	6.098	8.714	/t/dd00002
DafyYQu50qQ_30000	9.071	10.0	/t/dd00002
Dn5UvPhz_BA_40000	5.049	6.358	/t/dd00002
Dn5UvPhz_BA_40000	7.72	8.646	/t/dd00002
Dn5UvPhz_BA_40000	8.819	10.0	/t/dd00002
DnrzWno9RY0_23000	0.0	0.678	/t/dd00002
DnrzWno9RY0_23000	0.998	1.28	/t/dd00002
DnrzWno9RY0_23000	1.55	1.933	/t/dd00002
DnrzWno9RY0_23000	2.278	3.018	/t/dd00002
DnrzWno9RY0_23000	3.282	4.098	/t/dd00002
DnrzWno9RY0_23000	4.367	5.114	/t/dd00002
DnrzWno9RY0_23000	5.371	6.2	/t/dd00002
DnrzWno9RY0_23000	6.476	6.859	/t/dd00002
DnrzWno9RY0_23000	7.185	7.712	/t/dd00002
DnrzWno9RY0_23000	7.875	8.402	/t/dd00002
DnrzWno9RY0_23000	8.666	9.005	/t/dd00002
DrI_lsVHdIU_130000	0.0	0.551	/t/dd00002
E1xevDcdzZY_30000	0.151	2.227	/t/dd00002
E1xevDcdzZY_30000	3.078	4.545	/t/dd00002
E1xevDcdzZY_30000	4.846	6.215	/t/dd00002
E1xevDcdzZY_30000	6.336	6.998	/t/dd00002
E1xevDcdzZY_30000	7.186	8.172	/t/dd00002
E1xevDcdzZY_30000	9.135	9.443	/t/dd00002
E1xevDcdzZY_30000	9.752	10.0	/t/dd00002
E238JDlNWHY_80000	9.103	10.0	/t/dd00002
E4qT_AvQiVQ_40000	1.468	3.791	/t/dd00002
E4qT_AvQiVQ_40000	4.392	5.513	/t/dd00002
E7aJbxYxp80_80000	1.294	1.633	/t/dd00002
E7aJbxYxp80_80000	7.72	8.917	/t/dd00002
E8BGgE_1vUA_20000	0.0	1.508	/t/dd00002
E8BGgE_1vUA_20000	7.263	8.017	/t/dd00002
EGaydv5LwAY_30000	8.858	10.0	/t/dd00002
EMqAXt_l8Hc_200000	0.0	10.0	/t/dd00002
EQkYsCRkPrE_14000	5.378	8.634	/t/dd00002
ESM5iFLydek_130000	7.157	7.827	/t/dd00002
ETEOL1uqlqc_60000	1.232	2.67	/t/dd00002
ETEOL1uqlqc_60000	3.052	5.164	/t/dd00002
EYp8-PRwLF0_70000	4.863	5.359	/t/dd00002
EYp8-PRwLF0_70000	5.546	5.936	/t/dd00002
EYp8-PRwLF0_70000	6.131	6.602	/t/dd00002
EYp8-PRwLF0_70000	6.724	7.447	/t/dd00002
EYp8-PRwLF0_70000	7.69	8.763	/t/dd00002
EZsXODJrMpc_0	0.096	1.958	/t/dd00002
EZsXODJrMpc_0	2.421	5.988	/t/dd00002
EZsXODJrMpc_0	6.337	7.762	/t/dd00002
EZsXODJrMpc_0	7.911	9.685	/t/dd00002
EZsXODJrMpc_0	9.799	10.0	/t/dd00002
Ei1L5HBldWY_2000	0.0	0.181	/t/dd00002
Ei1L5HBldWY_2000	0.641	0.799	/t/dd00002
Ei1L5HBldWY_2000	1.088	1.43	/t/dd00002
Ei1L5HBldWY_2000	1.719	2.034	/t/dd00002
Ei1L5HBldWY_2000	2.37	3.027	/t/dd00002
Ei1L5HBldWY_2000	3.283	3.434	/t/dd00002
Ei1L5HBldWY_2000	3.717	4.348	/t/dd00002
Ei1L5HBldWY_2000	4.696	5.275	/t/dd00002
Ei1L5HBldWY_2000	5.525	5.939	/t/dd00002
Ei1L5HBldWY_2000	6.195	6.984	/t/dd00002
Ei1L5HBldWY_2000	7.207	8.962	/t/dd00002
Ei1L5HBldWY_2000	9.173	9.429	/t/dd00002
F6sJ_pWA88I_30000	3.984	4.504	/t/dd00002
F7z-S6-06qM_0	0.922	1.369	/t/dd00002
F7z-S6-06qM_0	4.344	10.0	/t/dd00002
FM1rJBmPXqs_10000	0.0	10.0	/t/dd00002
FMwO2TsiKwo_60000	3.764	4.622	/t/dd00002
FMwO2TsiKwo_60000	4.789	5.134	/t/dd00002
FMwO2TsiKwo_60000	5.275	6.376	/t/dd00002
FMwO2TsiKwo_60000	6.53	9.987	/t/dd00002
FNgKvPexLyk_420000	2.265	3.16	/t/dd00002
FNgKvPexLyk_420000	3.491	4.251	/t/dd00002
FNgKvPexLyk_420000	5.372	5.877	/t/dd00002
FPxauG7I5fM_270000	1.368	2.358	/t/dd00002
FPxauG7I5fM_270000	2.626	4.502	/t/dd00002
FPxauG7I5fM_270000	5.698	10.0	/t/dd00002
FSQ2vBJ0hmw_15000	0.0	0.284	/t/dd00002
FSQ2vBJ0hmw_15000	0.707	0.985	/t/dd00002
FSQ2vBJ0hmw_15000	1.255	1.518	/t/dd00002
FSQ2vBJ0hmw_15000	1.749	2.042	/t/dd00002
FSQ2vBJ0hmw_15000	2.188	2.52	/t/dd00002
FSQ2vBJ0hmw_15000	2.736	3.053	/t/dd00002
FSQ2vBJ0hmw_15000	3.292	3.577	/t/dd00002
FSQ2vBJ0hmw_15000	3.878	4.572	/t/dd00002
FSQ2vBJ0hmw_15000	4.729	4.879	/t/dd00002
FSQ2vBJ0hmw_15000	5.274	5.575	/t/dd00002
FSQ2vBJ0hmw_15000	5.776	6.054	/t/dd00002
FSQ2vBJ0hmw_15000	6.193	6.733	/t/dd00002
FSQ2vBJ0hmw_15000	6.887	7.226	/t/dd00002
FSQ2vBJ0hmw_15000	7.466	8.546	/t/dd00002
FcFuihG0uCg_30000	0.869	2.023	/t/dd00002
FcFuihG0uCg_30000	2.786	4.452	/t/dd00002
FcFuihG0uCg_30000	5.24	5.548	/t/dd00002
Fq7px2UHItI_30000	0.0	0.251	/t/dd00002
