segment_id	start_time_seconds	end_time_seconds	label
aZGnZwsMgSw_0	2.655	3.655	/m/032s66
aZGnZwsMgSw_0	3.053	4.053	/m/032s66
bB7X0G4F5lI_100000	0.0	0.271	/m/032s66
bB7X0G4F5lI_100000	0.978	1.701	/m/032s66
bB7X0G4F5lI_100000	5.056	5.764	/m/032s66
bB7X0G4F5lI_100000	7.193	7.818	/m/032s66
bGIPmIBc7SM_0	7.964	8.924	/m/04zjc
bGIPmIBc7SM_0	9.232	10.0	/m/04zjc
c5yt_I7eCgc_30000	2.889	3.271	/m/032s66
c5yt_I7eCgc_30000	3.758	4.059	/m/032s66
c5yt_I7eCgc_30000	4.457	4.88	/m/032s66
c5yt_I7eCgc_30000	5.237	5.594	/m/032s66
c5yt_I7eCgc_30000	5.936	6.277	/m/032s66
cec5b9fU4xs_30000	0.315	0.799	/m/04zjc
cec5b9fU4xs_30000	1.85	2.044	/m/04zjc
cec5b9fU4xs_30000	2.127	2.417	/m/032s66
e76fqQlZbwI_30000	5.998	6.998	/m/032s66
e76fqQlZbwI_30000	6.42	7.42	/m/032s66
e76fqQlZbwI_30000	7.603	8.603	/m/032s66
e76fqQlZbwI_30000	8.603	9.603	/m/032s66
e76fqQlZbwI_30000	9.0	10.0	/m/032s66
eZ-c970oqXg_390000	6.272	7.272	/m/04zjc
eZ-c970oqXg_390000	7.272	8.272	/m/04zjc
eZ-c970oqXg_390000	7.369999999999999	8.37	/m/04zjc
f3WpHMYj8Yw_0	6.439	7.439	/m/032s66
f3WpHMYj8Yw_0	7.439	8.253	/m/032s66
fEYVxrTa3vA_30000	8.087	8.614	/m/073cg4
h7i5ztCYmXU_40000	3.165	3.85	/m/032s66
h7i5ztCYmXU_40000	4.465	5.142	/m/032s66
iGJQhxoj3gI_11000	0.0	1.0	/m/032s66
iGJQhxoj3gI_11000	1.0	2.0	/m/032s66
iGJQhxoj3gI_11000	2.0	3.0	/m/032s66
iGJQhxoj3gI_11000	3.0	4.0	/m/032s66
iGJQhxoj3gI_11000	3.2560000000000002	4.256	/m/032s66
iOlNfTRwd7A_80000	0.0	1.0	/m/032s66
iOlNfTRwd7A_80000	0.08699999999999997	1.087	/m/032s66
irQsMzIx6-A_30000	0.416	1.416	/m/04zjc
irQsMzIx6-A_30000	0.544	1.544	/m/04zjc
j1rMLzpK-AY_40000	0.0	0.619	/m/032s66
jhxMyKQLd1I_0	0.265	1.2650000000000001	/m/04zjc
jhxMyKQLd1I_0	1.2650000000000001	2.265	/m/04zjc
jhxMyKQLd1I_0	2.265	3.265	/m/04zjc
jhxMyKQLd1I_0	3.265	4.265000000000001	/m/04zjc
jhxMyKQLd1I_0	4.265	4.874	/m/04zjc
kn0FT7Msebc_10000	3.296	4.295999999999999	/m/04zjc
kn0FT7Msebc_10000	4.295999999999999	5.295999999999999	/m/04zjc
kn0FT7Msebc_10000	5.295999999999999	6.295999999999999	/m/04zjc
kn0FT7Msebc_10000	6.295999999999999	7.295999999999999	/m/04zjc
kn0FT7Msebc_10000	7.295999999999999	8.296	/m/04zjc
kn0FT7Msebc_10000	8.296	9.296	/m/04zjc
kn0FT7Msebc_10000	9.296	10.0	/m/04zjc
l8-I93IxkD0_0	5.751	5.869	/m/032s66
l8-I93IxkD0_0	5.994	6.994	/m/032s66
l8-I93IxkD0_0	6.994	7.994	/m/032s66
l8-I93IxkD0_0	7.026999999999999	8.027	/m/032s66
lYQlw5JfGOM_0	5.546	6.546	/m/04zjc
lYQlw5JfGOM_0	5.56	6.56	/m/04zjc
lYQlw5JfGOM_0	9.42	10.0	/m/032s66
npk42-xPBBs_360000	7.89	8.317	/m/032s66
o3GmHxCSQkw_0	3.898	4.898	/m/032s66
o3GmHxCSQkw_0	4.898	5.898	/m/032s66
o3GmHxCSQkw_0	5.157	6.157	/m/032s66
ofr1boZtwLw_70000	0.866	1.866	/m/032s66
ofr1boZtwLw_70000	0.887	1.887	/m/032s66
ofr1boZtwLw_70000	7.877	8.876999999999999	/m/032s66
ofr1boZtwLw_70000	8.134	9.134	/m/032s66
ofr1boZtwLw_70000	9.637	10.0	/m/032s66
piSLZyTd8J4_10000	0.0	1.0	/m/04zjc
piSLZyTd8J4_10000	1.0	2.0	/m/04zjc
piSLZyTd8J4_10000	2.0	3.0	/m/04zjc
piSLZyTd8J4_10000	3.0	3.764	/m/04zjc
q1Wz4VECyIs_100000	7.1	8.1	/m/04zjc
q1Wz4VECyIs_100000	7.321999999999999	8.322	/m/04zjc
s4lF-5ItUx0_9000	8.061	8.883	/m/032s66
s4lF-5ItUx0_9000	5.941	6.941	/m/04zjc
s4lF-5ItUx0_9000	6.941	7.941	/m/04zjc
s4lF-5ItUx0_9000	7.035	8.035	/m/04zjc
sKMqxqjHbYM_4000	5.092	5.355	/m/032s66
sQ4_H3LSO6E_10000	0.0	1.0	/m/032s66
sQ4_H3LSO6E_10000	0.32099999999999995	1.321	/m/032s66
tWHR1dhKZSs_160000	1.938	2.655	/m/032s66
uCJ7RfmiBWA_20000	4.801	5.417	/m/04zjc
uGvE9PYnY7U_0	0.964	1.257	/m/032s66
uGvE9PYnY7U_0	1.453	1.774	/m/032s66
v6NvNFVNI8k_9000	0.0	0.229	/m/073cg4
v6NvNFVNI8k_9000	4.744	4.99	/m/073cg4
v6NvNFVNI8k_9000	8.201	8.474	/m/073cg4
vO1KPdQo3tw_30000	0.815	1.815	/m/04zjc
vO1KPdQo3tw_30000	1.815	2.815	/m/04zjc
vO1KPdQo3tw_30000	2.132	3.132	/m/04zjc
vO1KPdQo3tw_30000	5.774	6.774	/m/04zjc
vO1KPdQo3tw_30000	6.774	7.774	/m/04zjc
vO1KPdQo3tw_30000	7.103	8.103	/m/04zjc
vfYvVQsEgWw_420000	7.381	8.381	/m/032s66
vfYvVQsEgWw_420000	8.381	9.348	/m/032s66
vylwE8uITqc_0	0.0	0.567	/m/04zjc
wnNNhtEgSWo_120000	6.074	7.074	/m/04zjc
wnNNhtEgSWo_120000	7.074	8.074	/m/04zjc
wnNNhtEgSWo_120000	8.074	9.074	/m/04zjc
wnNNhtEgSWo_120000	9.074	10.0	/m/04zjc
xhdTIGF3b7M_0	3.537	4.537	/m/04zjc
xhdTIGF3b7M_0	4.537	5.537	/m/04zjc
xhdTIGF3b7M_0	5.537	6.537	/m/04zjc
xhdTIGF3b7M_0	6.537	7.537	/m/04zjc
xhdTIGF3b7M_0	7.537	8.239	/m/04zjc
xiNceNI6kvo_110000	9.418	10.0	/m/04zjc
xssKyvkbnZM_60000	1.929	2.9290000000000003	/m/032s66
xssKyvkbnZM_60000	1.9860000000000002	2.986	/m/032s66
yiVs6VJQlu0_2000	0.0	0.387	/m/032s66
ymBgUPkMM48_0	3.174	3.369	/m/032s66
ymBgUPkMM48_0	3.515	3.799	/m/032s66
ymBgUPkMM48_0	4.116	4.286	/m/032s66
ymBgUPkMM48_0	4.425	4.636	/m/032s66
ymBgUPkMM48_0	4.847	5.091	/m/032s66
ymBgUPkMM48_0	5.359	6.171	/m/032s66
ymBgUPkMM48_0	6.301	6.569	/m/032s66
yqD0PKXCP_c_220000	5.378	5.583	/m/032s66
yqD0PKXCP_c_220000	5.903	6.146	/m/032s66
yqD0PKXCP_c_220000	6.633	6.863	/m/032s66
yqD0PKXCP_c_220000	7.106	7.388	/m/032s66
yqD0PKXCP_c_220000	8.988	9.245	/m/032s66
yqD0PKXCP_c_220000	9.77	10.0	/m/032s66
zAmi0rAWt0s_0	0.053	1.053	/m/04zjc
zAmi0rAWt0s_0	1.053	2.053	/m/04zjc
zAmi0rAWt0s_0	2.053	3.053	/m/04zjc
zAmi0rAWt0s_0	3.053	4.053	/m/04zjc
zH1HMCVzl3E_0	0.056	1.056	/m/04zjc
zH1HMCVzl3E_0	1.056	1.828	/m/04zjc
zJM7knkHRwc_0	4.272	4.911	/m/032s66
